#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2026-04-15, 10:31:16
# Real time (s): 6165.170
# Live time (s): 6000.000
#
# Total counts:  578519
#
# Left marker:  1745 (656.430 keV)
# Right marker: 1779 (669.055 keV)
# Counts:       3052
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 8.481379
#     A1: 0.371317
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
6450	2403.479	3	0.0005
6451	2403.850	1	0.000166667
6452	2404.221	0	0
6453	2404.592	3	0.0005
6454	2404.964	1	0.000166667
6455	2405.335	1	0.000166667
6456	2405.706	2	0.000333333
6457	2406.078	2	0.000333333
6458	2406.449	4	0.000666667
6459	2406.820	2	0.000333333
6460	2407.192	2	0.000333333
6461	2407.563	2	0.000333333
6462	2407.934	0	0
6463	2408.306	2	0.000333333
6464	2408.677	2	0.000333333
6465	2409.048	3	0.0005
6466	2409.420	3	0.0005
6467	2409.791	1	0.000166667
6468	2410.162	2	0.000333333
6469	2410.534	2	0.000333333
6470	2410.905	1	0.000166667
6471	2411.276	2	0.000333333
6472	2411.648	3	0.0005
6473	2412.019	2	0.000333333
6474	2412.390	2	0.000333333
6475	2412.761	1	0.000166667
6476	2413.133	0	0
6477	2413.504	1	0.000166667
6478	2413.875	1	0.000166667
6479	2414.247	1	0.000166667
6480	2414.618	0	0
6481	2414.989	2	0.000333333
6482	2415.361	3	0.0005
6483	2415.732	2	0.000333333
6484	2416.103	0	0
6485	2416.475	4	0.000666667
6486	2416.846	5	0.000833333
6487	2417.217	3	0.0005
6488	2417.589	2	0.000333333
6489	2417.960	2	0.000333333
6490	2418.331	0	0
6491	2418.703	2	0.000333333
6492	2419.074	2	0.000333333
6493	2419.445	2	0.000333333
6494	2419.816	2	0.000333333
6495	2420.188	2	0.000333333
6496	2420.559	1	0.000166667
6497	2420.930	0	0
6498	2421.302	0	0
6499	2421.673	3	0.0005
6500	2422.044	3	0.0005
6501	2422.416	3	0.0005
6502	2422.787	1	0.000166667
6503	2423.158	3	0.0005
6504	2423.530	4	0.000666667
6505	2423.901	2	0.000333333
6506	2424.272	1	0.000166667
6507	2424.644	3	0.0005
6508	2425.015	1	0.000166667
6509	2425.386	2	0.000333333
6510	2425.758	0	0
6511	2426.129	5	0.000833333
6512	2426.500	3	0.0005
6513	2426.872	4	0.000666667
6514	2427.243	3	0.0005
6515	2427.614	1	0.000166667
6516	2427.985	5	0.000833333
6517	2428.357	2	0.000333333
6518	2428.728	1	0.000166667
6519	2429.099	1	0.000166667
6520	2429.471	3	0.0005
6521	2429.842	1	0.000166667
6522	2430.213	1	0.000166667
6523	2430.585	3	0.0005
6524	2430.956	3	0.0005
6525	2431.327	3	0.0005
6526	2431.699	1	0.000166667
6527	2432.070	0	0
6528	2432.441	1	0.000166667
6529	2432.813	2	0.000333333
6530	2433.184	2	0.000333333
6531	2433.555	0	0
6532	2433.927	3	0.0005
6533	2434.298	2	0.000333333
6534	2434.669	1	0.000166667
6535	2435.041	1	0.000166667
6536	2435.412	5	0.000833333
6537	2435.783	2	0.000333333
6538	2436.154	4	0.000666667
6539	2436.526	0	0
6540	2436.897	3	0.0005
6541	2437.268	2	0.000333333
6542	2437.640	1	0.000166667
6543	2438.011	2	0.000333333
6544	2438.382	5	0.000833333
6545	2438.754	2	0.000333333
6546	2439.125	1	0.000166667
6547	2439.496	1	0.000166667
6548	2439.868	3	0.0005
6549	2440.239	2	0.000333333
6550	2440.610	5	0.000833333
6551	2440.982	4	0.000666667
6552	2441.353	2	0.000333333
6553	2441.724	2	0.000333333
6554	2442.096	2	0.000333333
6555	2442.467	2	0.000333333
6556	2442.838	1	0.000166667
6557	2443.209	1	0.000166667
6558	2443.581	1	0.000166667
6559	2443.952	0	0
6560	2444.323	1	0.000166667
6561	2444.695	2	0.000333333
6562	2445.066	1	0.000166667
6563	2445.437	4	0.000666667
6564	2445.809	0	0
6565	2446.180	4	0.000666667
6566	2446.551	0	0
6567	2446.923	1	0.000166667
6568	2447.294	1	0.000166667
6569	2447.665	0	0
6570	2448.037	6	0.001
6571	2448.408	2	0.000333333
6572	2448.779	4	0.000666667
6573	2449.151	1	0.000166667
6574	2449.522	0	0
6575	2449.893	0	0
6576	2450.265	4	0.000666667
6577	2450.636	2	0.000333333
6578	2451.007	1	0.000166667
6579	2451.378	3	0.0005
6580	2451.750	0	0
6581	2452.121	1	0.000166667
6582	2452.492	4	0.000666667
6583	2452.864	4	0.000666667
6584	2453.235	2	0.000333333
6585	2453.606	1	0.000166667
6586	2453.978	2	0.000333333
6587	2454.349	2	0.000333333
6588	2454.720	2	0.000333333
6589	2455.092	2	0.000333333
6590	2455.463	1	0.000166667
6591	2455.834	4	0.000666667
6592	2456.206	1	0.000166667
6593	2456.577	3	0.0005
6594	2456.948	0	0
6595	2457.320	2	0.000333333
6596	2457.691	4	0.000666667
6597	2458.062	3	0.0005
6598	2458.433	2	0.000333333
6599	2458.805	1	0.000166667
6600	2459.176	1	0.000166667
6601	2459.547	4	0.000666667
6602	2459.919	2	0.000333333
6603	2460.290	4	0.000666667
6604	2460.661	1	0.000166667
6605	2461.033	1	0.000166667
6606	2461.404	1	0.000166667
6607	2461.775	2	0.000333333
6608	2462.147	1	0.000166667
6609	2462.518	2	0.000333333
6610	2462.889	2	0.000333333
6611	2463.261	4	0.000666667
6612	2463.632	4	0.000666667
6613	2464.003	1	0.000166667
6614	2464.375	4	0.000666667
6615	2464.746	1	0.000166667
6616	2465.117	2	0.000333333
6617	2465.489	2	0.000333333
6618	2465.860	2	0.000333333
6619	2466.231	1	0.000166667
6620	2466.602	1	0.000166667
6621	2466.974	0	0
6622	2467.345	1	0.000166667
6623	2467.716	1	0.000166667
6624	2468.088	1	0.000166667
6625	2468.459	1	0.000166667
6626	2468.830	2	0.000333333
6627	2469.202	2	0.000333333
6628	2469.573	2	0.000333333
6629	2469.944	1	0.000166667
6630	2470.316	4	0.000666667
6631	2470.687	2	0.000333333
6632	2471.058	5	0.000833333
6633	2471.430	2	0.000333333
6634	2471.801	4	0.000666667
6635	2472.172	0	0
6636	2472.544	1	0.000166667
6637	2472.915	1	0.000166667
6638	2473.286	1	0.000166667
6639	2473.658	4	0.000666667
6640	2474.029	1	0.000166667
6641	2474.400	1	0.000166667
6642	2474.771	2	0.000333333
6643	2475.143	2	0.000333333
6644	2475.514	2	0.000333333
6645	2475.885	0	0
6646	2476.257	3	0.0005
6647	2476.628	2	0.000333333
6648	2476.999	1	0.000166667
6649	2477.371	4	0.000666667
6650	2477.742	3	0.0005
6651	2478.113	1	0.000166667
6652	2478.485	2	0.000333333
6653	2478.856	1	0.000166667
6654	2479.227	5	0.000833333
6655	2479.599	1	0.000166667
6656	2479.970	0	0
6657	2480.341	1	0.000166667
6658	2480.713	5	0.000833333
6659	2481.084	3	0.0005
6660	2481.455	0	0
6661	2481.826	2	0.000333333
6662	2482.198	1	0.000166667
6663	2482.569	3	0.0005
6664	2482.940	0	0
6665	2483.312	3	0.0005
6666	2483.683	3	0.0005
6667	2484.054	2	0.000333333
6668	2484.426	1	0.000166667
6669	2484.797	5	0.000833333
6670	2485.168	2	0.000333333
6671	2485.540	4	0.000666667
6672	2485.911	1	0.000166667
6673	2486.282	2	0.000333333
6674	2486.654	2	0.000333333
6675	2487.025	2	0.000333333
6676	2487.396	3	0.0005
6677	2487.768	3	0.0005
6678	2488.139	0	0
6679	2488.510	1	0.000166667
6680	2488.882	2	0.000333333
6681	2489.253	2	0.000333333
6682	2489.624	1	0.000166667
6683	2489.995	1	0.000166667
6684	2490.367	1	0.000166667
6685	2490.738	3	0.0005
6686	2491.109	1	0.000166667
6687	2491.481	0	0
6688	2491.852	0	0
6689	2492.223	1	0.000166667
6690	2492.595	0	0
6691	2492.966	3	0.0005
6692	2493.337	4	0.000666667
6693	2493.709	3	0.0005
6694	2494.080	2	0.000333333
6695	2494.451	0	0
6696	2494.823	3	0.0005
6697	2495.194	5	0.000833333
6698	2495.565	1	0.000166667
6699	2495.937	0	0
6700	2496.308	1	0.000166667
6701	2496.679	3	0.0005
6702	2497.051	1	0.000166667
6703	2497.422	1	0.000166667
6704	2497.793	1	0.000166667
6705	2498.164	0	0
6706	2498.536	3	0.0005
6707	2498.907	1	0.000166667
6708	2499.278	0	0
6709	2499.650	2	0.000333333
6710	2500.021	0	0
6711	2500.392	1	0.000166667
6712	2500.764	0	0
6713	2501.135	0	0
6714	2501.506	0	0
6715	2501.878	1	0.000166667
6716	2502.249	3	0.0005
6717	2502.620	0	0
6718	2502.992	1	0.000166667
6719	2503.363	0	0
6720	2503.734	0	0
6721	2504.106	1	0.000166667
6722	2504.477	4	0.000666667
6723	2504.848	2	0.000333333
6724	2505.219	3	0.0005
6725	2505.591	1	0.000166667
6726	2505.962	2	0.000333333
6727	2506.333	2	0.000333333
6728	2506.705	1	0.000166667
6729	2507.076	2	0.000333333
6730	2507.447	2	0.000333333
6731	2507.819	1	0.000166667
6732	2508.190	3	0.0005
6733	2508.561	2	0.000333333
6734	2508.933	3	0.0005
6735	2509.304	1	0.000166667
6736	2509.675	1	0.000166667
6737	2510.047	1	0.000166667
6738	2510.418	2	0.000333333
6739	2510.789	2	0.000333333
6740	2511.161	1	0.000166667
6741	2511.532	1	0.000166667
6742	2511.903	1	0.000166667
6743	2512.275	3	0.0005
6744	2512.646	1	0.000166667
6745	2513.017	1	0.000166667
6746	2513.388	2	0.000333333
6747	2513.760	3	0.0005
6748	2514.131	1	0.000166667
6749	2514.502	1	0.000166667
6750	2514.874	1	0.000166667
6751	2515.245	1	0.000166667
6752	2515.616	0	0
6753	2515.988	0	0
6754	2516.359	2	0.000333333
6755	2516.730	3	0.0005
6756	2517.102	1	0.000166667
6757	2517.473	0	0
6758	2517.844	4	0.000666667
6759	2518.216	0	0
6760	2518.587	1	0.000166667
6761	2518.958	1	0.000166667
6762	2519.330	1	0.000166667
6763	2519.701	4	0.000666667
6764	2520.072	1	0.000166667
6765	2520.443	1	0.000166667
6766	2520.815	2	0.000333333
6767	2521.186	0	0
6768	2521.557	1	0.000166667
6769	2521.929	0	0
6770	2522.300	0	0
6771	2522.671	1	0.000166667
6772	2523.043	1	0.000166667
6773	2523.414	0	0
6774	2523.785	5	0.000833333
6775	2524.157	0	0
6776	2524.528	2	0.000333333
6777	2524.899	2	0.000333333
6778	2525.271	1	0.000166667
6779	2525.642	3	0.0005
6780	2526.013	0	0
6781	2526.385	0	0
6782	2526.756	0	0
6783	2527.127	1	0.000166667
6784	2527.499	1	0.000166667
6785	2527.870	2	0.000333333
6786	2528.241	2	0.000333333
6787	2528.612	0	0
6788	2528.984	2	0.000333333
6789	2529.355	3	0.0005
6790	2529.726	1	0.000166667
6791	2530.098	0	0
6792	2530.469	0	0
6793	2530.840	2	0.000333333
6794	2531.212	1	0.000166667
6795	2531.583	1	0.000166667
6796	2531.954	1	0.000166667
6797	2532.326	0	0
6798	2532.697	2	0.000333333
6799	2533.068	1	0.000166667
6800	2533.440	0	0
6801	2533.811	0	0
6802	2534.182	1	0.000166667
6803	2534.554	3	0.0005
6804	2534.925	0	0
6805	2535.296	2	0.000333333
6806	2535.668	0	0
6807	2536.039	1	0.000166667
6808	2536.410	0	0
6809	2536.781	1	0.000166667
6810	2537.153	0	0
6811	2537.524	1	0.000166667
6812	2537.895	1	0.000166667
6813	2538.267	0	0
6814	2538.638	0	0
6815	2539.009	1	0.000166667
6816	2539.381	0	0
6817	2539.752	2	0.000333333
6818	2540.123	0	0
6819	2540.495	0	0
6820	2540.866	2	0.000333333
6821	2541.237	2	0.000333333
6822	2541.609	0	0
6823	2541.980	1	0.000166667
6824	2542.351	1	0.000166667
6825	2542.723	0	0
6826	2543.094	5	0.000833333
6827	2543.465	0	0
6828	2543.836	1	0.000166667
6829	2544.208	1	0.000166667
6830	2544.579	1	0.000166667
6831	2544.950	0	0
6832	2545.322	1	0.000166667
6833	2545.693	2	0.000333333
6834	2546.064	0	0
6835	2546.436	1	0.000166667
6836	2546.807	3	0.0005
6837	2547.178	2	0.000333333
6838	2547.550	0	0
6839	2547.921	0	0
6840	2548.292	5	0.000833333
6841	2548.664	1	0.000166667
6842	2549.035	1	0.000166667
6843	2549.406	1	0.000166667
6844	2549.778	1	0.000166667
6845	2550.149	0	0
6846	2550.520	0	0
6847	2550.892	0	0
6848	2551.263	1	0.000166667
6849	2551.634	0	0
6850	2552.005	1	0.000166667
6851	2552.377	3	0.0005
6852	2552.748	1	0.000166667
6853	2553.119	0	0
6854	2553.491	2	0.000333333
6855	2553.862	1	0.000166667
6856	2554.233	1	0.000166667
6857	2554.605	0	0
6858	2554.976	2	0.000333333
6859	2555.347	0	0
6860	2555.719	1	0.000166667
6861	2556.090	2	0.000333333
6862	2556.461	0	0
6863	2556.833	1	0.000166667
6864	2557.204	0	0
6865	2557.575	3	0.0005
6866	2557.947	2	0.000333333
6867	2558.318	0	0
6868	2558.689	0	0
6869	2559.061	1	0.000166667
6870	2559.432	0	0
6871	2559.803	1	0.000166667
6872	2560.174	0	0
6873	2560.546	0	0
6874	2560.917	3	0.0005
6875	2561.288	1	0.000166667
6876	2561.660	0	0
6877	2562.031	1	0.000166667
6878	2562.402	1	0.000166667
6879	2562.774	2	0.000333333
6880	2563.145	3	0.0005
6881	2563.516	1	0.000166667
6882	2563.888	1	0.000166667
6883	2564.259	0	0
6884	2564.630	1	0.000166667
6885	2565.002	3	0.0005
6886	2565.373	1	0.000166667
6887	2565.744	2	0.000333333
6888	2566.116	2	0.000333333
6889	2566.487	0	0
6890	2566.858	0	0
6891	2567.229	1	0.000166667
6892	2567.601	2	0.000333333
6893	2567.972	3	0.0005
6894	2568.343	1	0.000166667
6895	2568.715	2	0.000333333
6896	2569.086	1	0.000166667
6897	2569.457	1	0.000166667
6898	2569.829	4	0.000666667
6899	2570.200	1	0.000166667
6900	2570.571	0	0
6901	2570.943	1	0.000166667
6902	2571.314	1	0.000166667
6903	2571.685	2	0.000333333
6904	2572.057	1	0.000166667
6905	2572.428	2	0.000333333
6906	2572.799	1	0.000166667
6907	2573.171	0	0
6908	2573.542	0	0
6909	2573.913	2	0.000333333
6910	2574.285	3	0.0005
6911	2574.656	2	0.000333333
6912	2575.027	3	0.0005
6913	2575.398	3	0.0005
6914	2575.770	1	0.000166667
6915	2576.141	1	0.000166667
6916	2576.512	0	0
6917	2576.884	1	0.000166667
6918	2577.255	1	0.000166667
6919	2577.626	0	0
6920	2577.998	1	0.000166667
6921	2578.369	1	0.000166667
6922	2578.740	0	0
6923	2579.112	1	0.000166667
6924	2579.483	1	0.000166667
6925	2579.854	1	0.000166667
6926	2580.226	3	0.0005
6927	2580.597	0	0
6928	2580.968	3	0.0005
6929	2581.340	2	0.000333333
6930	2581.711	1	0.000166667
6931	2582.082	0	0
6932	2582.454	1	0.000166667
6933	2582.825	0	0
6934	2583.196	0	0
6935	2583.567	0	0
6936	2583.939	0	0
6937	2584.310	1	0.000166667
6938	2584.681	1	0.000166667
6939	2585.053	2	0.000333333
6940	2585.424	0	0
6941	2585.795	2	0.000333333
6942	2586.167	0	0
6943	2586.538	0	0
6944	2586.909	1	0.000166667
6945	2587.281	0	0
6946	2587.652	1	0.000166667
6947	2588.023	0	0
6948	2588.395	0	0
6949	2588.766	2	0.000333333
6950	2589.137	0	0
6951	2589.509	3	0.0005
6952	2589.880	0	0
6953	2590.251	0	0
6954	2590.622	2	0.000333333
6955	2590.994	2	0.000333333
6956	2591.365	0	0
6957	2591.736	1	0.000166667
6958	2592.108	0	0
6959	2592.479	1	0.000166667
6960	2592.850	0	0
6961	2593.222	0	0
6962	2593.593	0	0
6963	2593.964	0	0
6964	2594.336	1	0.000166667
6965	2594.707	1	0.000166667
6966	2595.078	5	0.000833333
6967	2595.450	1	0.000166667
6968	2595.821	2	0.000333333
6969	2596.192	0	0
6970	2596.564	0	0
6971	2596.935	1	0.000166667
6972	2597.306	1	0.000166667
6973	2597.678	0	0
6974	2598.049	1	0.000166667
6975	2598.420	1	0.000166667
6976	2598.791	0	0
6977	2599.163	1	0.000166667
6978	2599.534	2	0.000333333
6979	2599.905	1	0.000166667
6980	2600.277	0	0
6981	2600.648	1	0.000166667
6982	2601.019	0	0
6983	2601.391	0	0
6984	2601.762	0	0
6985	2602.133	0	0
6986	2602.505	0	0
6987	2602.876	0	0
6988	2603.247	0	0
6989	2603.619	1	0.000166667
6990	2603.990	0	0
6991	2604.361	0	0
6992	2604.733	2	0.000333333
6993	2605.104	1	0.000166667
6994	2605.475	0	0
6995	2605.846	1	0.000166667
6996	2606.218	1	0.000166667
6997	2606.589	2	0.000333333
6998	2606.960	1	0.000166667
6999	2607.332	1	0.000166667
7000	2607.703	1	0.000166667
7001	2608.074	3	0.0005
7002	2608.446	2	0.000333333
7003	2608.817	1	0.000166667
7004	2609.188	0	0
7005	2609.560	2	0.000333333
7006	2609.931	3	0.0005
7007	2610.302	1	0.000166667
7008	2610.674	1	0.000166667
7009	2611.045	3	0.0005
7010	2611.416	2	0.000333333
7011	2611.788	7	0.00116667
7012	2612.159	3	0.0005
7013	2612.530	1	0.000166667
7014	2612.902	2	0.000333333
7015	2613.273	1	0.000166667
7016	2613.644	3	0.0005
7017	2614.015	2	0.000333333
7018	2614.387	7	0.00116667
7019	2614.758	5	0.000833333
7020	2615.129	6	0.001
7021	2615.501	4	0.000666667
7022	2615.872	2	0.000333333
7023	2616.243	3	0.0005
7024	2616.615	6	0.001
7025	2616.986	3	0.0005
7026	2617.357	6	0.001
7027	2617.729	7	0.00116667
7028	2618.100	5	0.000833333
7029	2618.471	2	0.000333333
7030	2618.843	5	0.000833333
7031	2619.214	2	0.000333333
7032	2619.585	2	0.000333333
7033	2619.957	5	0.000833333
7034	2620.328	4	0.000666667
7035	2620.699	2	0.000333333
7036	2621.071	3	0.0005
7037	2621.442	3	0.0005
7038	2621.813	1	0.000166667
7039	2622.184	4	0.000666667
7040	2622.556	3	0.0005
7041	2622.927	4	0.000666667
7042	2623.298	5	0.000833333
7043	2623.670	4	0.000666667
7044	2624.041	1	0.000166667
7045	2624.412	2	0.000333333
7046	2624.784	3	0.0005
7047	2625.155	5	0.000833333
7048	2625.526	2	0.000333333
7049	2625.898	2	0.000333333
7050	2626.269	4	0.000666667
7051	2626.640	1	0.000166667
7052	2627.012	6	0.001
7053	2627.383	2	0.000333333
7054	2627.754	0	0
7055	2628.126	1	0.000166667
7056	2628.497	3	0.0005
7057	2628.868	3	0.0005
7058	2629.239	0	0
7059	2629.611	1	0.000166667
7060	2629.982	2	0.000333333
7061	2630.353	3	0.0005
7062	2630.725	2	0.000333333
7063	2631.096	3	0.0005
7064	2631.467	2	0.000333333
7065	2631.839	3	0.0005
7066	2632.210	2	0.000333333
7067	2632.581	4	0.000666667
7068	2632.953	0	0
7069	2633.324	1	0.000166667
7070	2633.695	2	0.000333333
7071	2634.067	3	0.0005
7072	2634.438	3	0.0005
7073	2634.809	3	0.0005
7074	2635.181	3	0.0005
7075	2635.552	0	0
7076	2635.923	2	0.000333333
7077	2636.295	2	0.000333333
7078	2636.666	3	0.0005
7079	2637.037	0	0
7080	2637.408	0	0
7081	2637.780	2	0.000333333
7082	2638.151	2	0.000333333
7083	2638.522	0	0
7084	2638.894	2	0.000333333
7085	2639.265	1	0.000166667
7086	2639.636	1	0.000166667
7087	2640.008	2	0.000333333
7088	2640.379	1	0.000166667
7089	2640.750	1	0.000166667
7090	2641.122	1	0.000166667
7091	2641.493	1	0.000166667
7092	2641.864	2	0.000333333
7093	2642.236	1	0.000166667
7094	2642.607	2	0.000333333
7095	2642.978	2	0.000333333
7096	2643.350	1	0.000166667
7097	2643.721	0	0
7098	2644.092	2	0.000333333
7099	2644.464	1	0.000166667
7100	2644.835	2	0.000333333
7101	2645.206	1	0.000166667
7102	2645.577	2	0.000333333
7103	2645.949	1	0.000166667
7104	2646.320	0	0
7105	2646.691	0	0
7106	2647.063	3	0.0005
7107	2647.434	2	0.000333333
7108	2647.805	2	0.000333333
7109	2648.177	2	0.000333333
7110	2648.548	1	0.000166667
7111	2648.919	2	0.000333333
7112	2649.291	0	0
7113	2649.662	0	0
7114	2650.033	1	0.000166667
7115	2650.405	0	0
7116	2650.776	0	0
7117	2651.147	1	0.000166667
7118	2651.519	1	0.000166667
7119	2651.890	0	0
7120	2652.261	1	0.000166667
7121	2652.632	1	0.000166667
7122	2653.004	0	0
7123	2653.375	0	0
7124	2653.746	3	0.0005
7125	2654.118	1	0.000166667
7126	2654.489	2	0.000333333
7127	2654.860	0	0
7128	2655.232	0	0
7129	2655.603	2	0.000333333
7130	2655.974	1	0.000166667
7131	2656.346	2	0.000333333
7132	2656.717	0	0
7133	2657.088	2	0.000333333
7134	2657.460	3	0.0005
7135	2657.831	1	0.000166667
7136	2658.202	1	0.000166667
7137	2658.574	0	0
7138	2658.945	1	0.000166667
7139	2659.316	0	0
7140	2659.688	2	0.000333333
7141	2660.059	1	0.000166667
7142	2660.430	0	0
7143	2660.801	1	0.000166667
7144	2661.173	1	0.000166667
7145	2661.544	0	0
7146	2661.915	1	0.000166667
7147	2662.287	1	0.000166667
7148	2662.658	2	0.000333333
7149	2663.029	0	0
7150	2663.401	1	0.000166667
7151	2663.772	0	0
7152	2664.143	0	0
7153	2664.515	0	0
7154	2664.886	1	0.000166667
7155	2665.257	0	0
7156	2665.629	0	0
7157	2666.000	1	0.000166667
7158	2666.371	0	0
7159	2666.743	0	0
7160	2667.114	2	0.000333333
7161	2667.485	1	0.000166667
7162	2667.857	0	0
7163	2668.228	0	0
7164	2668.599	0	0
7165	2668.970	1	0.000166667
7166	2669.342	0	0
7167	2669.713	0	0
7168	2670.084	2	0.000333333
7169	2670.456	1	0.000166667
7170	2670.827	1	0.000166667
7171	2671.198	0	0
7172	2671.570	0	0
7173	2671.941	0	0
7174	2672.312	1	0.000166667
7175	2672.684	2	0.000333333
7176	2673.055	1	0.000166667
7177	2673.426	1	0.000166667
7178	2673.798	1	0.000166667
7179	2674.169	1	0.000166667
7180	2674.540	2	0.000333333
7181	2674.912	1	0.000166667
7182	2675.283	1	0.000166667
7183	2675.654	0	0
7184	2676.025	1	0.000166667
7185	2676.397	0	0
7186	2676.768	2	0.000333333
7187	2677.139	1	0.000166667
7188	2677.511	1	0.000166667
7189	2677.882	2	0.000333333
7190	2678.253	0	0
7191	2678.625	0	0
7192	2678.996	1	0.000166667
7193	2679.367	1	0.000166667
7194	2679.739	1	0.000166667
7195	2680.110	0	0
7196	2680.481	0	0
7197	2680.853	0	0
7198	2681.224	1	0.000166667
7199	2681.595	0	0
7200	2681.967	1	0.000166667
7201	2682.338	0	0
7202	2682.709	0	0
7203	2683.081	0	0
7204	2683.452	0	0
7205	2683.823	0	0
7206	2684.194	1	0.000166667
7207	2684.566	1	0.000166667
7208	2684.937	0	0
7209	2685.308	0	0
7210	2685.680	0	0
7211	2686.051	1	0.000166667
7212	2686.422	0	0
7213	2686.794	0	0
7214	2687.165	0	0
7215	2687.536	0	0
7216	2687.908	0	0
7217	2688.279	0	0
7218	2688.650	0	0
7219	2689.022	0	0
7220	2689.393	0	0
7221	2689.764	0	0
7222	2690.136	0	0
7223	2690.507	1	0.000166667
7224	2690.878	0	0
7225	2691.249	4	0.000666667
7226	2691.621	0	0
7227	2691.992	1	0.000166667
7228	2692.363	1	0.000166667
7229	2692.735	2	0.000333333
7230	2693.106	2	0.000333333
7231	2693.477	1	0.000166667
7232	2693.849	0	0
7233	2694.220	1	0.000166667
7234	2694.591	1	0.000166667
7235	2694.963	1	0.000166667
7236	2695.334	0	0
7237	2695.705	0	0
7238	2696.077	1	0.000166667
7239	2696.448	1	0.000166667
7240	2696.819	1	0.000166667
7241	2697.191	0	0
7242	2697.562	0	0
7243	2697.933	0	0
7244	2698.305	1	0.000166667
7245	2698.676	1	0.000166667
7246	2699.047	0	0
7247	2699.418	1	0.000166667
7248	2699.790	1	0.000166667
7249	2700.161	0	0
7250	2700.532	2	0.000333333
7251	2700.904	2	0.000333333
7252	2701.275	0	0
7253	2701.646	0	0
7254	2702.018	0	0
7255	2702.389	1	0.000166667
7256	2702.760	2	0.000333333
7257	2703.132	1	0.000166667
7258	2703.503	2	0.000333333
7259	2703.874	0	0
7260	2704.246	0	0
7261	2704.617	0	0
7262	2704.988	0	0
7263	2705.360	0	0
7264	2705.731	2	0.000333333
7265	2706.102	0	0
7266	2706.474	1	0.000166667
7267	2706.845	1	0.000166667
7268	2707.216	1	0.000166667
7269	2707.587	4	0.000666667
7270	2707.959	0	0
7271	2708.330	0	0
7272	2708.701	1	0.000166667
7273	2709.073	1	0.000166667
7274	2709.444	1	0.000166667
7275	2709.815	0	0
7276	2710.187	1	0.000166667
7277	2710.558	1	0.000166667
7278	2710.929	0	0
7279	2711.301	1	0.000166667
7280	2711.672	0	0
7281	2712.043	1	0.000166667
7282	2712.415	0	0
7283	2712.786	0	0
7284	2713.157	0	0
7285	2713.529	0	0
7286	2713.900	1	0.000166667
7287	2714.271	2	0.000333333
7288	2714.642	0	0
7289	2715.014	1	0.000166667
7290	2715.385	2	0.000333333
7291	2715.756	1	0.000166667
7292	2716.128	1	0.000166667
7293	2716.499	3	0.0005
7294	2716.870	0	0
7295	2717.242	0	0
7296	2717.613	0	0
7297	2717.984	1	0.000166667
7298	2718.356	0	0
7299	2718.727	2	0.000333333
7300	2719.098	0	0
7301	2719.470	0	0
7302	2719.841	1	0.000166667
7303	2720.212	1	0.000166667
7304	2720.584	0	0
7305	2720.955	0	0
7306	2721.326	2	0.000333333
7307	2721.698	1	0.000166667
7308	2722.069	1	0.000166667
7309	2722.440	0	0
7310	2722.811	1	0.000166667
7311	2723.183	2	0.000333333
7312	2723.554	1	0.000166667
7313	2723.925	3	0.0005
7314	2724.297	5	0.000833333
7315	2724.668	2	0.000333333
7316	2725.039	2	0.000333333
7317	2725.411	4	0.000666667
7318	2725.782	4	0.000666667
7319	2726.153	4	0.000666667
7320	2726.525	4	0.000666667
7321	2726.896	0	0
7322	2727.267	2	0.000333333
7323	2727.639	2	0.000333333
7324	2728.010	3	0.0005
7325	2728.381	1	0.000166667
7326	2728.753	2	0.000333333
7327	2729.124	1	0.000166667
7328	2729.495	1	0.000166667
7329	2729.867	1	0.000166667
7330	2730.238	6	0.001
7331	2730.609	2	0.000333333
7332	2730.980	7	0.00116667
7333	2731.352	3	0.0005
7334	2731.723	4	0.000666667
7335	2732.094	3	0.0005
7336	2732.466	2	0.000333333
7337	2732.837	5	0.000833333
7338	2733.208	2	0.000333333
7339	2733.580	1	0.000166667
7340	2733.951	1	0.000166667
7341	2734.322	3	0.0005
7342	2734.694	3	0.0005
7343	2735.065	5	0.000833333
7344	2735.436	2	0.000333333
7345	2735.808	4	0.000666667
7346	2736.179	4	0.000666667
7347	2736.550	1	0.000166667
7348	2736.922	3	0.0005
7349	2737.293	2	0.000333333
7350	2737.664	6	0.001
7351	2738.035	0	0
7352	2738.407	3	0.0005
7353	2738.778	1	0.000166667
7354	2739.149	1	0.000166667
7355	2739.521	3	0.0005
7356	2739.892	1	0.000166667
7357	2740.263	1	0.000166667
7358	2740.635	1	0.000166667
7359	2741.006	2	0.000333333
7360	2741.377	5	0.000833333
7361	2741.749	2	0.000333333
7362	2742.120	1	0.000166667
7363	2742.491	1	0.000166667
7364	2742.863	2	0.000333333
7365	2743.234	7	0.00116667
7366	2743.605	1	0.000166667
7367	2743.977	1	0.000166667
7368	2744.348	4	0.000666667
7369	2744.719	3	0.0005
7370	2745.091	2	0.000333333
7371	2745.462	3	0.0005
7372	2745.833	1	0.000166667
7373	2746.204	2	0.000333333
7374	2746.576	0	0
